pid	ip	cluster
53494	1.7	C2
53494	1.8	C2
53494	2.0	C2
53495	1.3	C1
53495	1.5	C2
53495	1.6	C2
53495	1.7	C2
53495	1.8	C2
53495	2.0	C2
53496	1.3	C1
53496	1.5	C11
53496	1.6	C11
53496	1.7	C11
53496	1.8	C11
53496	2.0	C11
53497	1.3	C12
53497	1.5	C13
53497	1.6	C13
53497	1.7	C13
53497	1.8	C13
53497	2.0	C13
53498	1.3	C1
53498	1.5	C2
53498	1.6	C2
53498	1.7	C2
53498	1.8	C2
53498	2.0	C2
53499	1.3	C1
53499	1.5	C2
53499	1.6	C2
53499	1.7	C2
53499	1.8	C2
53499	2.0	C2
53500	1.3	C1
53500	1.5	C2
53500	1.6	C2
53500	1.7	C2
53500	1.8	C2
53500	2.0	C2
53501	1.3	C9
53501	1.5	C9
53501	1.6	C9
53501	1.7	C9
53501	1.8	C9
53501	2.0	C9
53502	1.3	C3
53502	1.5	C19
53502	1.6	C22
53502	1.7	C22
53502	1.8	C23
53502	2.0	C23
53503	1.3	C1
53503	1.5	C2
53503	1.6	C2
53503	1.7	C2
53503	1.8	C2
53503	2.0	C2
53504	1.3	C3
53504	1.5	C5
53504	1.6	C4
53504	1.7	C4
53504	1.8	C3
53504	2.0	C3
53505	1.3	C2
53505	1.5	C1
53505	1.6	C1
53505	1.7	C1
53505	1.8	C1
53505	2.0	C1
53506	1.3	C1
53506	1.5	C2
53506	1.6	C2
53506	1.7	C2
53506	1.8	C2
53506	2.0	C2
53507	1.3	C1
53507	1.5	C2
53507	1.6	C2
53507	1.7	C2
53507	1.8	C2
53507	2.0	C2
53508	1.3	C1
53508	1.5	C2
53508	1.6	C2
53508	1.7	C2
53508	1.8	C2
53508	2.0	C2
53509	1.3	C1
53509	1.5	C2
53509	1.6	C2
53509	1.7	C2
53509	1.8	C2
53509	2.0	C2
53510	1.3	C1
53510	1.5	C2
53510	1.6	C2
53510	1.7	C2
53510	1.8	C2
53510	2.0	C2
53511	1.3	C1
53511	1.5	C2
53511	1.6	C2
53511	1.7	C2
53511	1.8	C2
53511	2.0	C2
53512	1.3	C1
53512	1.5	C2
53512	1.6	C2
53512	1.7	C2
53512	1.8	C2
53512	2.0	C2
53513	1.3	C2
53513	1.5	C1
53513	1.6	C1
53513	1.7	C1
53513	1.8	C1
53513	2.0	C1
53514	1.3	C1
53514	1.5	C2
53514	1.6	C2
53514	1.7	C2
53514	1.8	C2
53514	2.0	C2
53515	1.3	C1
53515	1.5	C2
53515	1.6	C2
53515	1.7	C2
53515	1.8	C2
53515	2.0	C2
53516	1.3	C6
53516	1.5	C6
53516	1.6	C6
53516	1.7	C6
53516	1.8	C6
53516	2.0	C6
53517	1.3	C1
53517	1.5	C11
53517	1.6	C11
53517	1.7	C11
53517	1.8	C11
53517	2.0	C11
53518	1.3	C1
53518	1.5	C2
53518	1.6	C2
53518	1.7	C2
53518	1.8	C2
53518	2.0	C2
53519	1.3	C1
53519	1.5	C2
53519	1.6	C2
53519	1.7	C2
53519	1.8	C2
53519	2.0	C2
53520	1.3	C1
53520	1.5	C2
53520	1.6	C2
53520	1.7	C2
53520	1.8	C2
53520	2.0	C2
53521	1.3	C1
53521	1.5	C2
53521	1.6	C2
53521	1.7	C2
53521	1.8	C2
53521	2.0	C2
53522	1.3	C1
53522	1.5	C2
53522	1.6	C2
53522	1.7	C2
53522	1.8	C2
53522	2.0	C2
53523	1.3	C5
53523	1.5	C4
53523	1.6	C3
53523	1.7	C3
53523	1.8	C24
53523	2.0	C24
53524	1.3	C1
53524	1.5	C2
53524	1.6	C2
53524	1.7	C2
53524	1.8	C2
53524	2.0	C2
53525	1.3	C3
53525	1.5	C19
53525	1.6	C22
53525	1.7	C22
53525	1.8	C23
53525	2.0	C23
53526	1.3	C9
53526	1.5	C9
53526	1.6	C9
53526	1.7	C9
53526	1.8	C9
53526	2.0	C9
53527	1.3	C1
53527	1.5	C16
53527	1.6	C17
53527	1.7	C17
53527	1.8	C18
53527	2.0	C18
53528	1.3	C1
53528	1.5	C2
53528	1.6	C2
53528	1.7	C2
53528	1.8	C17
53528	2.0	C17
53529	1.3	C1
53529	1.5	C2
53529	1.6	C2
53529	1.7	C2
53529	1.8	C2
53529	2.0	C2
53530	1.3	C1
53530	1.5	C2
53530	1.6	C2
53530	1.7	C2
53530	1.8	C2
53530	2.0	C2
53531	1.3	C1
53531	1.5	C2
53531	1.6	C2
53531	1.7	C2
53531	1.8	C2
53531	2.0	C2
53532	1.3	C1
53532	1.5	C2
53532	1.6	C2
53532	1.7	C2
53532	1.8	C17
53532	2.0	C17
53533	1.3	C1
53533	1.5	C2
53533	1.6	C2
53533	1.7	C2
53533	1.8	C2
53533	2.0	C2
53534	1.3	C2
53534	1.5	C1
53534	1.6	C1
53534	1.7	C1
53534	1.8	C1
53534	2.0	C1
53535	1.3	C1
53535	1.5	C2
53535	1.6	C2
53535	1.7	C2
53535	1.8	C2
53535	2.0	C2
53536	1.3	C1
53536	1.5	C2
53536	1.6	C2
53536	1.7	C2
53536	1.8	C2
53536	2.0	C2
53537	1.3	C2
53537	1.5	C1
53537	1.6	C19
53537	1.7	C19
53537	1.8	C20
53537	2.0	C20
53538	1.3	C1
53538	1.5	C2
53538	1.6	C2
53538	1.7	C2
53538	1.8	C2
53538	2.0	C2
53539	1.3	C9
53539	1.5	C9
53539	1.6	C9
53539	1.7	C9
53539	1.8	C9
53539	2.0	C9
53540	1.3	C1
53540	1.5	C2
53540	1.6	C2
53540	1.7	C2
53540	1.8	C2
53540	2.0	C2
53541	1.3	C2
53541	1.5	C1
53541	1.6	C19
53541	1.7	C19
53541	1.8	C20
53541	2.0	C20
53542	1.3	C1
53542	1.5	C2
53542	1.6	C2
53542	1.7	C2
53542	1.8	C2
53542	2.0	C2
53543	1.3	C2
53543	1.5	C14
53543	1.6	C14
53543	1.7	C14
53543	1.8	C14
53543	2.0	C14
53544	1.3	C1
53544	1.5	C2
53544	1.6	C2
53544	1.7	C2
53544	1.8	C2
53544	2.0	C2
53545	1.3	C8
53545	1.5	C8
53545	1.6	C8
53545	1.7	C8
53545	1.8	C8
53545	2.0	C8
53546	1.3	C1
53546	1.5	C2
53546	1.6	C2
53546	1.7	C2
53546	1.8	C2
53546	2.0	C2
53547	1.3	C9
53547	1.5	C9
53547	1.6	C9
53547	1.7	C9
53547	1.8	C9
53547	2.0	C9
53548	1.3	C1
53548	1.5	C11
53548	1.6	C11
53548	1.7	C11
53548	1.8	C11
53548	2.0	C11
53549	1.3	C12
53549	1.5	C13
53549	1.6	C13
53549	1.7	C13
53549	1.8	C13
53549	2.0	C13
53550	1.3	C1
53550	1.5	C2
53550	1.6	C2
53550	1.7	C2
53550	1.8	C2
53550	2.0	C2
53551	1.3	C1
53551	1.5	C2
53551	1.6	C2
53551	1.7	C2
53551	1.8	C2
53551	2.0	C2
53552	1.3	C1
53552	1.5	C2
53552	1.6	C21
53552	1.7	C21
53552	1.8	C22
53552	2.0	C22
53553	1.3	C1
53553	1.5	C2
53553	1.6	C2
53553	1.7	C2
53553	1.8	C2
53553	2.0	C2
53554	1.3	C2
53554	1.5	C1
53554	1.6	C1
53554	1.7	C1
53554	1.8	C1
53554	2.0	C1
53555	1.3	C6
53555	1.5	C6
53555	1.6	C6
53555	1.7	C6
53555	1.8	C6
53555	2.0	C6
53556	1.3	C1
53556	1.5	C2
53556	1.6	C2
53556	1.7	C2
53556	1.8	C2
53556	2.0	C2
53557	1.3	C1
53557	1.5	C2
53557	1.6	C2
53557	1.7	C2
53557	1.8	C2
53557	2.0	C2
53558	1.3	C1
53558	1.5	C2
53558	1.6	C2
53558	1.7	C2
53558	1.8	C2
53558	2.0	C2
53559	1.3	C1
53559	1.5	C2
53559	1.6	C2
53559	1.7	C2
53559	1.8	C2
53559	2.0	C2
53560	1.3	C1
53560	1.5	C2
53560	1.6	C2
53560	1.7	C2
53560	1.8	C17
53560	2.0	C17
53561	1.3	C1
53561	1.5	C2
53561	1.6	C2
53561	1.7	C2
53561	1.8	C2
53561	2.0	C2
53562	1.3	C1
53562	1.5	C2
53562	1.6	C2
53562	1.7	C2
53562	1.8	C2
53562	2.0	C2
53563	1.3	C1
53563	1.5	C2
53563	1.6	C2
53563	1.7	C2
53563	1.8	C2
53563	2.0	C2
53564	1.3	C1
53564	1.5	C2
53564	1.6	C2
53564	1.7	C2
53564	1.8	C2
53564	2.0	C2
53565	1.3	C1
53565	1.5	C2
53565	1.6	C2
53565	1.7	C2
53565	1.8	C2
53565	2.0	C2
53566	1.3	C9
53566	1.5	C9
53566	1.6	C9
53566	1.7	C9
53566	1.8	C9
53566	2.0	C9
53567	1.3	C1
53567	1.5	C2
53567	1.6	C2
53567	1.7	C2
53567	1.8	C2
53567	2.0	C2
53568	1.3	C1
53568	1.5	C2
53568	1.6	C2
53568	1.7	C2
53568	1.8	C2
53568	2.0	C2
53569	1.3	C8
53569	1.5	C8
53569	1.6	C8
53569	1.7	C8
53569	1.8	C8
53569	2.0	C8
53570	1.3	C2
53570	1.5	C1
53570	1.6	C1
53570	1.7	C1
53570	1.8	C1
53570	2.0	C1
53571	1.3	C12
53571	1.5	C13
53571	1.6	C13
53571	1.7	C13
53571	1.8	C13
53571	2.0	C13
53572	1.3	C1
53572	1.5	C2
53572	1.6	C2
53572	1.7	C2
53572	1.8	C2
53572	2.0	C2
53573	1.3	C1
53573	1.5	C2
53573	1.6	C2
53573	1.7	C2
53573	1.8	C2
53573	2.0	C2
53574	1.3	C1
53574	1.5	C2
53574	1.6	C2
53574	1.7	C2
53574	1.8	C2
53574	2.0	C2
53575	1.3	C1
53575	1.5	C2
53575	1.6	C2
53575	1.7	C2
53575	1.8	C2
53575	2.0	C2
53576	1.3	C1
53576	1.5	C2
53576	1.6	C2
53576	1.7	C2
53576	1.8	C2
53576	2.0	C2
53577	1.3	C1
53577	1.5	C2
53577	1.6	C2
53577	1.7	C2
53577	1.8	C2
53577	2.0	C2
53578	1.3	C3
53578	1.5	C5
53578	1.6	C4
53578	1.7	C4
53578	1.8	C3
53578	2.0	C3
53579	1.3	C1
53579	1.5	C2
53579	1.6	C2
53579	1.7	C2
53579	1.8	C2
53579	2.0	C2
53580	1.3	C1
53580	1.5	C2
53580	1.6	C2
53580	1.7	C2
53580	1.8	C17
53580	2.0	C17
53581	1.3	C1
53581	1.5	C2
53581	1.6	C2
53581	1.7	C2
53581	1.8	C2
53581	2.0	C2
53582	1.3	C1
53582	1.5	C2
53582	1.6	C2
53582	1.7	C2
53582	1.8	C2
53582	2.0	C2
53583	1.3	C1
53583	1.5	C2
53583	1.6	C2
53583	1.7	C2
53583	1.8	C2
53583	2.0	C2
53584	1.3	C1
53584	1.5	C2
53584	1.6	C2
53584	1.7	C2
53584	1.8	C2
53584	2.0	C2
53585	1.3	C1
53585	1.5	C11
53585	1.6	C11
53585	1.7	C11
53585	1.8	C11
53585	2.0	C11
53586	1.3	C1
53586	1.5	C2
53586	1.6	C2
53586	1.7	C2
53586	1.8	C2
53586	2.0	C2
53587	1.3	C1
53587	1.5	C2
53587	1.6	C2
53587	1.7	C2
53587	1.8	C2
53587	2.0	C2
53588	1.3	C1
53588	1.5	C2
53588	1.6	C2
53588	1.7	C2
53588	1.8	C2
53588	2.0	C2
53589	1.3	C1
53589	1.5	C2
53589	1.6	C2
53589	1.7	C2
53589	1.8	C2
53589	2.0	C2
53590	1.3	C1
53590	1.5	C2
53590	1.6	C2
53590	1.7	C2
53590	1.8	C2
53590	2.0	C2
53591	1.3	C1
53591	1.5	C2
53591	1.6	C2
53591	1.7	C2
53591	1.8	C2
53591	2.0	C2
53592	1.3	C1
53592	1.5	C2
53592	1.6	C2
53592	1.7	C2
53592	1.8	C2
53592	2.0	C2
53593	1.3	C1
53593	1.5	C2
53593	1.6	C2
53593	1.7	C2
53593	1.8	C2
53593	2.0	C2
53594	1.3	C1
53594	1.5	C11
53594	1.6	C11
53594	1.7	C11
53594	1.8	C11
53594	2.0	C11
53595	1.3	C8
53595	1.5	C8
53595	1.6	C8
53595	1.7	C8
53595	1.8	C8
53595	2.0	C8
53596	1.3	C1
53596	1.5	C2
53596	1.6	C2
53596	1.7	C2
53596	1.8	C2
53596	2.0	C2
53597	1.3	C9
53597	1.5	C9
53597	1.6	C9
53597	1.7	C9
53597	1.8	C9
53597	2.0	C9
53598	1.3	C1
53598	1.5	C2
53598	1.6	C2
53598	1.7	C2
53598	1.8	C2
53598	2.0	C2
53599	1.3	C1
53599	1.5	C2
53599	1.6	C2
53599	1.7	C2
53599	1.8	C2
53599	2.0	C2
53600	1.3	C1
53600	1.5	C2
53600	1.6	C2
53600	1.7	C2
53600	1.8	C2
53600	2.0	C2
53601	1.3	C2
53601	1.5	C14
53601	1.6	C14
53601	1.7	C14
53601	1.8	C14
53601	2.0	C14
53602	1.3	C1
53602	1.5	C2
53602	1.6	C2
53602	1.7	C2
53602	1.8	C2
53602	2.0	C2
53603	1.3	C1
53603	1.5	C2
53603	1.6	C2
53603	1.7	C2
53603	1.8	C2
53603	2.0	C2
53604	1.3	C1
53604	1.5	C2
53604	1.6	C2
53604	1.7	C2
53604	1.8	C2
53604	2.0	C2
53605	1.3	C1
53605	1.5	C2
53605	1.6	C2
53605	1.7	C2
53605	1.8	C2
53605	2.0	C2
53606	1.3	C6
53606	1.5	C6
53606	1.6	C6
53606	1.7	C6
53606	1.8	C6
53606	2.0	C6
53607	1.3	C1
53607	1.5	C2
53607	1.6	C2
53607	1.7	C2
53607	1.8	C2
53607	2.0	C2
53608	1.3	C1
53608	1.5	C2
53608	1.6	C2
53608	1.7	C2
53608	1.8	C2
53608	2.0	C2
53609	1.3	C1
53609	1.5	C2
53609	1.6	C2
53609	1.7	C2
53609	1.8	C2
53609	2.0	C2
53610	1.3	C1
53610	1.5	C2
53610	1.6	C2
53610	1.7	C2
53610	1.8	C2
53610	2.0	C2
53611	1.3	C6
53611	1.5	C6
53611	1.6	C6
53611	1.7	C6
53611	1.8	C6
53611	2.0	C6
53612	1.3	C1
53612	1.5	C2
53612	1.6	C2
53612	1.7	C2
53612	1.8	C2
53612	2.0	C2
53613	1.3	C1
53613	1.5	C2
53613	1.6	C2
53613	1.7	C2
53613	1.8	C2
53613	2.0	C2
53614	1.3	C1
53614	1.5	C2
53614	1.6	C2
53614	1.7	C2
53614	1.8	C2
53614	2.0	C2
53615	1.3	C1
53615	1.5	C2
53615	1.6	C2
53615	1.7	C2
53615	1.8	C2
53615	2.0	C2
53616	1.3	C1
53616	1.5	C2
53616	1.6	C2
53616	1.7	C2
53616	1.8	C2
53616	2.0	C2
53617	1.3	C1
53617	1.5	C2
53617	1.6	C2
53617	1.7	C2
53617	1.8	C2
53617	2.0	C2
53618	1.3	C3
53618	1.5	C5
53618	1.6	C4
53618	1.7	C4
53618	1.8	C3
53618	2.0	C3
53619	1.3	C8
53619	1.5	C8
53619	1.6	C8
53619	1.7	C8
53619	1.8	C8
53619	2.0	C8
53620	1.3	C1
53620	1.5	C2
53620	1.6	C2
53620	1.7	C2
53620	1.8	C2
53620	2.0	C2
53621	1.3	C7
53621	1.5	C7
53621	1.6	C7
53621	1.7	C7
53621	1.8	C7
53621	2.0	C7
53622	1.3	C1
53622	1.5	C2
53622	1.6	C2
53622	1.7	C2
53622	1.8	C2
53622	2.0	C2
53623	1.3	C6
53623	1.5	C6
53623	1.6	C6
53623	1.7	C6
53623	1.8	C6
53623	2.0	C6
53624	1.3	C1
53624	1.5	C2
53624	1.6	C2
53624	1.7	C2
53624	1.8	C2
53624	2.0	C2
53625	1.3	C1
53625	1.5	C2
53625	1.6	C2
53625	1.7	C2
53625	1.8	C2
53625	2.0	C2
53626	1.3	C1
53626	1.5	C2
53626	1.6	C2
53626	1.7	C2
53626	1.8	C2
53626	2.0	C2
53627	1.3	C1
53627	1.5	C2
53627	1.6	C2
53627	1.7	C2
53627	1.8	C2
53627	2.0	C2
53628	1.3	C1
53628	1.5	C2
53628	1.6	C2
53628	1.7	C2
53628	1.8	C2
53628	2.0	C2
53629	1.3	C2
53629	1.5	C14
53629	1.6	C14
53629	1.7	C14
53629	1.8	C14
53629	2.0	C14
53630	1.3	C1
53630	1.5	C2
53630	1.6	C2
53630	1.7	C2
53630	1.8	C2
53630	2.0	C2
53631	1.3	C1
53631	1.5	C2
53631	1.6	C2
53631	1.7	C2
53631	1.8	C2
53631	2.0	C2
53632	1.3	C2
53632	1.5	C14
53632	1.6	C14
53632	1.7	C14
53632	1.8	C14
53632	2.0	C14
53633	1.3	C1
53633	1.5	C2
53633	1.6	C2
53633	1.7	C2
53633	1.8	C2
53633	2.0	C2
53634	1.3	C1
53634	1.5	C2
53634	1.6	C2
53634	1.7	C2
53634	1.8	C2
53634	2.0	C2
53635	1.3	C1
53635	1.5	C2
53635	1.6	C2
53635	1.7	C2
53635	1.8	C2
53635	2.0	C2
53636	1.3	C1
53636	1.5	C2
53636	1.6	C2
53636	1.7	C2
53636	1.8	C2
53636	2.0	C2
53637	1.3	C2
53637	1.5	C14
53637	1.6	C14
53637	1.7	C14
53637	1.8	C14
53637	2.0	C14
53638	1.3	C1
53638	1.5	C2
53638	1.6	C2
53638	1.7	C2
53638	1.8	C17
53638	2.0	C17
53639	1.3	C1
53639	1.5	C2
53639	1.6	C2
53639	1.7	C2
53639	1.8	C2
53639	2.0	C2
53640	1.3	C1
53640	1.5	C2
53640	1.6	C2
53640	1.7	C2
53640	1.8	C2
53640	2.0	C2
53641	1.3	C1
53641	1.5	C2
53641	1.6	C2
53641	1.7	C2
53641	1.8	C2
53641	2.0	C2
53642	1.3	C1
53642	1.5	C2
53642	1.6	C2
53642	1.7	C2
53642	1.8	C2
53642	2.0	C2
53643	1.3	C5
53643	1.5	C4
53643	1.6	C3
53643	1.7	C3
53643	1.8	C24
53643	2.0	C24
53644	1.3	C3
53644	1.5	C5
53644	1.6	C4
53644	1.7	C4
53644	1.8	C3
53644	2.0	C3
53645	1.3	C3
53645	1.5	C19
53645	1.6	C22
53645	1.7	C22
53645	1.8	C23
53645	2.0	C23
53646	1.3	C6
53646	1.5	C6
53646	1.6	C6
53646	1.7	C6
53646	1.8	C6
53646	2.0	C6
53647	1.3	C2
53647	1.5	C1
53647	1.6	C1
53647	1.7	C1
53647	1.8	C1
53647	2.0	C1
53648	1.3	C9
53648	1.5	C9
53648	1.6	C9
53648	1.7	C9
53648	1.8	C9
53648	2.0	C9
53649	1.3	C1
53649	1.5	C2
53649	1.6	C2
53649	1.7	C2
53649	1.8	C2
53649	2.0	C2
53650	1.3	C1
53650	1.5	C2
53650	1.6	C2
53650	1.7	C2
53650	1.8	C2
53650	2.0	C2
53651	1.3	C9
53651	1.5	C9
53651	1.6	C9
53651	1.7	C9
53651	1.8	C9
53651	2.0	C9
53652	1.3	C1
53652	1.5	C2
53652	1.6	C2
53652	1.7	C2
53652	1.8	C2
53652	2.0	C2
53653	1.3	C6
53653	1.5	C6
53653	1.6	C6
53653	1.7	C6
53653	1.8	C6
53653	2.0	C6
53654	1.3	C1
53654	1.5	C2
53654	1.6	C2
53654	1.7	C2
53654	1.8	C2
53654	2.0	C2
53655	1.3	C1
53655	1.5	C2
53655	1.6	C2
53655	1.7	C2
53655	1.8	C2
53655	2.0	C2
53656	1.3	C1
53656	1.5	C2
53656	1.6	C2
53656	1.7	C2
53656	1.8	C2
53656	2.0	C2
53657	1.3	C1
53657	1.5	C2
53657	1.6	C2
53657	1.7	C2
53657	1.8	C2
53657	2.0	C2
53658	1.3	C1
53658	1.5	C16
53658	1.6	C17
53658	1.7	C17
53658	1.8	C18
53658	2.0	C18
53659	1.3	C1
53659	1.5	C16
53659	1.6	C17
53659	1.7	C17
53659	1.8	C18
53659	2.0	C18
53660	1.3	C8
53660	1.5	C8
53660	1.6	C8
53660	1.7	C8
53660	1.8	C8
53660	2.0	C8
53661	1.3	C1
53661	1.5	C2
53661	1.6	C2
53661	1.7	C2
53661	1.8	C2
53661	2.0	C2
53662	1.3	C1
53662	1.5	C2
53662	1.6	C2
53662	1.7	C2
53662	1.8	C2
53662	2.0	C2
53663	1.3	C8
53663	1.5	C8
53663	1.6	C8
53663	1.7	C8
53663	1.8	C8
53663	2.0	C8
53664	1.3	C1
53664	1.5	C11
53664	1.6	C11
53664	1.7	C11
53664	1.8	C11
53664	2.0	C11
53665	1.3	C1
53665	1.5	C2
53665	1.6	C2
53665	1.7	C2
53665	1.8	C2
53665	2.0	C2
53666	1.3	C1
53666	1.5	C2
53666	1.6	C2
53666	1.7	C2
53666	1.8	C2
53666	2.0	C2
53667	1.3	C8
53667	1.5	C8
53667	1.6	C8
53667	1.7	C8
53667	1.8	C8
53667	2.0	C8
53668	1.3	C5
53668	1.5	C4
53668	1.6	C3
53668	1.7	C3
53668	1.8	C24
53668	2.0	C24
53669	1.3	C1
53669	1.5	C2
53669	1.6	C2
53669	1.7	C2
53669	1.8	C2
53669	2.0	C2
53670	1.3	C1
53670	1.5	C2
53670	1.6	C2
53670	1.7	C2
53670	1.8	C2
53670	2.0	C2
53671	1.3	C6
53671	1.5	C6
53671	1.6	C6
53671	1.7	C6
53671	1.8	C6
53671	2.0	C6
53672	1.3	C1
53672	1.5	C2
53672	1.6	C2
53672	1.7	C2
53672	1.8	C17
53672	2.0	C17
53673	1.3	C8
53673	1.5	C8
53673	1.6	C8
53673	1.7	C8
53673	1.8	C8
53673	2.0	C8
53674	1.3	C2
53674	1.5	C1
53674	1.6	C19
53674	1.7	C19
53674	1.8	C20
53674	2.0	C20
53675	1.3	C2
53675	1.5	C14
53675	1.6	C14
53675	1.7	C14
53675	1.8	C14
53675	2.0	C14
53676	1.3	C1
53676	1.5	C2
53676	1.6	C2
53676	1.7	C2
53676	1.8	C2
53676	2.0	C2
53677	1.3	C1
53677	1.5	C2
53677	1.6	C2
53677	1.7	C2
53677	1.8	C2
53677	2.0	C2
53678	1.3	C1
53678	1.5	C11
53678	1.6	C11
53678	1.7	C11
53678	1.8	C11
53678	2.0	C11
53679	1.3	C1
53679	1.5	C2
53679	1.6	C2
53679	1.7	C2
53679	1.8	C2
53679	2.0	C2
53680	1.3	C1
53680	1.5	C2
53680	1.6	C2
53680	1.7	C2
53680	1.8	C2
53680	2.0	C2
53681	1.3	C1
53681	1.5	C2
53681	1.6	C2
53681	1.7	C2
53681	1.8	C2
53681	2.0	C2
53682	1.3	C1
53682	1.5	C2
53682	1.6	C21
53682	1.7	C21
53682	1.8	C22
53682	2.0	C22
53683	1.3	C8
53683	1.5	C8
53683	1.6	C8
53683	1.7	C8
53683	1.8	C8
53683	2.0	C8
53684	1.3	C8
53684	1.5	C8
53684	1.6	C8
53684	1.7	C8
53684	1.8	C8
53684	2.0	C8
53685	1.3	C1
53685	1.5	C2
53685	1.6	C2
53685	1.7	C2
53685	1.8	C2
53685	2.0	C2
53686	1.3	C1
53686	1.5	C2
53686	1.6	C2
53686	1.7	C2
53686	1.8	C2
53686	2.0	C2
53687	1.3	C1
53687	1.5	C11
53687	1.6	C11
53687	1.7	C11
53687	1.8	C11
53687	2.0	C11
53688	1.3	C1
53688	1.5	C2
53688	1.6	C21
53688	1.7	C21
53688	1.8	C22
53688	2.0	C22
53689	1.3	C1
53689	1.5	C2
53689	1.6	C2
53689	1.7	C2
53689	1.8	C2
53689	2.0	C2
53690	1.3	C9
53690	1.5	C9
53690	1.6	C9
53690	1.7	C9
53690	1.8	C9
53690	2.0	C9
53691	1.3	C1
53691	1.5	C2
53691	1.6	C2
53691	1.7	C2
53691	1.8	C17
53691	2.0	C17
53692	1.3	C6
53692	1.5	C6
53692	1.6	C6
53692	1.7	C6
53692	1.8	C6
53692	2.0	C6
53693	1.3	C1
53693	1.5	C2
53693	1.6	C2
53693	1.7	C2
53693	1.8	C2
53693	2.0	C2
53694	1.3	C9
53694	1.5	C9
53694	1.6	C9
53694	1.7	C9
53694	1.8	C9
53694	2.0	C9
53695	1.3	C1
53695	1.5	C2
53695	1.6	C2
53695	1.7	C2
53695	1.8	C2
53695	2.0	C2
53696	1.3	C5
53696	1.5	C4
53696	1.6	C3
53696	1.7	C3
53696	1.8	C24
53696	2.0	C24
53697	1.3	C1
53697	1.5	C2
53697	1.6	C2
53697	1.7	C2
53697	1.8	C2
53697	2.0	C2
53698	1.3	C1
53698	1.5	C11
53698	1.6	C11
53698	1.7	C11
53698	1.8	C11
53698	2.0	C11
53699	1.3	C1
53699	1.5	C2
53699	1.6	C2
53699	1.7	C2
53699	1.8	C2
53699	2.0	C2
53700	1.3	C5
53700	1.5	C4
53700	1.6	C3
53700	1.7	C3
53700	1.8	C24
53700	2.0	C24
53701	1.3	C1
53701	1.5	C2
53701	1.6	C2
53701	1.7	C2
53701	1.8	C2
53701	2.0	C2
53702	1.3	C8
53702	1.5	C8
53702	1.6	C8
53702	1.7	C8
53702	1.8	C8
53702	2.0	C8
53703	1.3	C1
53703	1.5	C2
53703	1.6	C2
53703	1.7	C2
53703	1.8	C2
53703	2.0	C2
53704	1.3	C1
53704	1.5	C2
53704	1.6	C2
53704	1.7	C2
53704	1.8	C2
53704	2.0	C2
53705	1.3	C1
53705	1.5	C2
53705	1.6	C2
53705	1.7	C2
53705	1.8	C2
53705	2.0	C2
53706	1.3	C1
53706	1.5	C2
53706	1.6	C2
53706	1.7	C2
53706	1.8	C2
53706	2.0	C2
53707	1.3	C1
53707	1.5	C2
53707	1.6	C2
53707	1.7	C2
53707	1.8	C2
53707	2.0	C2
53708	1.3	C1
53708	1.5	C2
53708	1.6	C2
53708	1.7	C2
53708	1.8	C2
53708	2.0	C2
53709	1.3	C1
53709	1.5	C2
53709	1.6	C2
53709	1.7	C2
53709	1.8	C2
53709	2.0	C2
53710	1.3	C12
53710	1.5	C13
53710	1.6	C13
53710	1.7	C13
53710	1.8	C13
53710	2.0	C13
53711	1.3	C2
53711	1.5	C1
53711	1.6	C1
53711	1.7	C1
53711	1.8	C1
53711	2.0	C1
53712	1.3	C1
53712	1.5	C11
53712	1.6	C11
53712	1.7	C11
53712	1.8	C11
53712	2.0	C11
53713	1.3	C1
53713	1.5	C2
53713	1.6	C2
53713	1.7	C2
53713	1.8	C2
53713	2.0	C2
53714	1.3	C1
53714	1.5	C2
53714	1.6	C2
53714	1.7	C2
53714	1.8	C2
53714	2.0	C2
53715	1.3	C1
53715	1.5	C2
53715	1.6	C2
53715	1.7	C2
53715	1.8	C2
53715	2.0	C2
53716	1.3	C1
53716	1.5	C2
53716	1.6	C2
53716	1.7	C2
53716	1.8	C2
53716	2.0	C2
53717	1.3	C12
53717	1.5	C13
53717	1.6	C13
53717	1.7	C13
53717	1.8	C13
53717	2.0	C13
53718	1.3	C2
53718	1.5	C14
53718	1.6	C14
53718	1.7	C14
53718	1.8	C14
53718	2.0	C14
53719	1.3	C1
53719	1.5	C2
53719	1.6	C2
53719	1.7	C2
53719	1.8	C2
53719	2.0	C2
53720	1.3	C2
53720	1.5	C14
53720	1.6	C14
53720	1.7	C14
53720	1.8	C14
53720	2.0	C14
53721	1.3	C1
53721	1.5	C2
53721	1.6	C2
53721	1.7	C2
53721	1.8	C2
53721	2.0	C2
53722	1.3	C9
53722	1.5	C9
53722	1.6	C9
53722	1.7	C9
53722	1.8	C9
53722	2.0	C9
53723	1.3	C1
53723	1.5	C2
53723	1.6	C2
53723	1.7	C2
53723	1.8	C2
53723	2.0	C2
53724	1.3	C1
53724	1.5	C2
53724	1.6	C2
53724	1.7	C2
53724	1.8	C2
53724	2.0	C2
53725	1.3	C6
53725	1.5	C6
53725	1.6	C6
53725	1.7	C6
53725	1.8	C6
53725	2.0	C6
53726	1.3	C2
53726	1.5	C1
53726	1.6	C19
53726	1.7	C19
53726	1.8	C20
53726	2.0	C20
53727	1.3	C1
53727	1.5	C2
53727	1.6	C2
53727	1.7	C2
